암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,좌표(X),좌표(Y)
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQwMyQzNjE4MzIjODEjJDEjJDIjJDgz,전주우리들병원,21,병원,350000,전북,350401,전주완산구,효자동2가,55079,"전라북도 전주시 완산구 쑥고개로 398-16, (효자동2가)",063-715-3700,http://jeonju.wooridul.co.kr/,20130218,127.1081943,35.8031428
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,전주우리병원,21,병원,350000,전북,350401,전주완산구,효자동1가,55093,"전라북도 전주시 완산구 백제대로 140, 4,5층 (효자동1가, 효자메디컬프라자)",063-710-3114,www.jjwoori.co.kr/,20080220,127.1238833,35.805427
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz,전주우석병원,21,병원,350000,전북,350401,전주완산구,중화산동2가,54987,"전라북도 전주시 완산구 어은로 46, (중화산동2가)",063-220-8300,http://www.woosuk.ac.kr/WoosukOrientalmedi.do,19970924,127.128492,35.8173746
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjNjEjJDEjJDAjJDgz,정관우리아동병원,21,병원,210000,부산,210100,부산기장군,정관읍,46023,"부산광역시 기장군 정관읍 정관중앙로 56, 프라임빌딩",051-727-7812,,20101011,129.179536,35.3217486
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjEyMjIjNTEjJDEjJDYjJDgz,정근안과병원,21,병원,210000,부산,210004,부산진구,부전동,47257,"부산광역시 부산진구 가야대로 767, 지상4층 (부전동)",051-668-8000,http://www.jlasik.co.kr,20130207,129.0555001,35.1580587
JDU4MTI3MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz,정답병원,21,병원,310000,경기,310603,수원팔달구,인계동,16480,"경기도 수원시 팔달구 경수대로 471, (인계동)",031-232-9725,,20150410,127.0267519,37.2682587
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,정동병원,21,병원,110000,서울,110008,동작구,상도1동,6919,"서울특별시 동작구 양녕로 283, (상도1동)",02-810-7900,http://www.jungdonghospital.com,20031226,126.9494571,37.5049384
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNTEjJDEjJDIjJDgz,정병원,21,병원,320000,강원,320400,원주시,단계동,26410,"강원특별자치도 원주시 원문로 141, (단계동)",033-733-9988,,20080506,127.9330207,37.3552035
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE4MzIjNjEjJDEjJDgjJDgz,정빈의료재단 합덕아산병원,21,병원,340000,충남,340900,당진시,합덕읍,31812,"충청남도 당진시 합덕읍 합덕시장로 174-1, (합덕읍)",041-363-2700,,20130906,126.7745171,36.8079385
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE4MzIjNjEjJDEjJDAjJDgz,정읍박병원,21,병원,350000,전북,350500,정읍시,연지동,56181,"전라북도 정읍시 충정로 324-1, (연지동)",063-533-7800,,20050401,126.848775,35.5743917
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNTEjJDEjJDYjJDgz,정읍사랑병원,21,병원,350000,전북,350500,정읍시,상동,56192,"전라북도 정읍시 상동중앙로 94,  (상동)",063-530-3100,,20041016,126.8715267,35.5645783
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,정읍한국병원,21,병원,350000,전북,350500,정읍시,농소동,56155,"전라북도 정읍시 서부산업도로 425-12,  1동 (농소동,한국병원)",063-701-8000,,20220926,126.8515587,35.5843414
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,제니스병원,21,병원,110000,서울,110023,광진구,구의동,4993,"서울특별시 광진구 자양로 215, (구의동)",02-3436-8888,www.zenithonco.co.kr/,20070528,127.0864991,37.5464849
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz,제니스병원,21,병원,260000,울산,260001,울산남구,달동,44703,"울산광역시 남구 번영로 160, 2~3, 5~10층 (달동)",052-274-2009,,20190902,129.3276025,35.5394876
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz,제암병원,21,병원,240000,광주,240002,광주북구,운암동,61269,"광주광역시 북구 동운로 176, 지1,1~4층 (운암동)",062-528-5000,,20220330,126.8697079,35.1731534
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,제이병원,21,병원,230000,대구,230004,대구서구,내당동,41855,"대구광역시 서구 달구벌대로 1677, (내당동)",053-571-6000,,20091028,128.5491617,35.8551741
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,제이에스병원,21,병원,310000,경기,310601,수원권선구,금곡동,16393,"경기도 수원시 권선구 금곡로196번길 76, 3~7층 (금곡동)",1800-5446,,20190902,126.955518,37.2735435
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,제이여성병원,21,병원,110000,서울,110010,서대문구,홍제동,3629,"서울특별시 서대문구 통일로 442, (홍제동, 제이여성병원)",02-2153-7701,,20150126,126.9449345,37.5885092
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,제이케이병원,21,병원,310000,경기,311101,안산단원구,고잔동,15261,"경기도 안산시 단원구 예술대학로4길 10, 지하1, 1~3층 (고잔동, 지디스요양원)",031-364-8858,,20151019,126.8399306,37.3308292
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,제일내과병원,21,병원,360000,전남,360300,목포시,상동,58659,"전라남도 목포시 섶나루길 126, (상동)",061-287-8000,,20060315,126.4191739,34.8109786
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,제일병원,21,병원,380000,경남,380900,밀양시,내이동,50427,"경상남도 밀양시 노상하4길 4, (내이동)",055-352-7851,,20050302,128.7482411,35.4962374
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNDEjJDEjJDQjJDgz,제일안과병원,21,병원,230000,대구,230002,대구동구,신암동,41196,"대구광역시 동구 아양로 1, (신암동)",053-959-1751,http://eyehosp.co.kr/,19980613,128.6146147,35.8817704
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,제일여성병원,21,병원,210000,부산,210009,부산해운대구,중동,48102,"부산광역시 해운대구 좌동로 66-66, (중동)",051-743-7431,http://,20040802,129.173091,35.17073
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjNTEjJDEjJDYjJDgz,제일정형외과병원,21,병원,110000,서울,110001,강남구,청담동,6075,"서울특별시 강남구 영동대로 726, 경일빌딩1~12층, 14층, 지하1~2층, 지하4~5층 (청담동)",02-501-6868,http://www.cheilos.com,20030425,127.0561257,37.5228163
JDQ4MTYyMiM4MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNzEjJDEjJDgjJDgz,제주권역재활병원,21,병원,390000,제주,390100,서귀포시,서귀동,63590,"제주특별자치도 서귀포시 동문로 1, (서귀동)",064-730-9015,,20131021,126.5624641,33.2527811
JDQ4MTYyMiM4MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz,제주선한병원,21,병원,390000,제주,390200,제주시,아라일동,63241,"제주특별자치도 제주시 중앙로 616, 2~4층 (아라일동)",064-722-0054,,20180123,126.5470331,33.4687624
JDQ4MTYyMiM4MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz,제주우리병원,21,병원,390000,제주,390200,제주시,이도이동,63230,"제주특별자치도 제주시 중앙로 373, (이도이동)",064-1899-6265,,20120321,126.5396637,33.4889664
JDQ4MTYyMiM4MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDQjJDgz,제주특별자치도제주의료원,21,병원,390000,제주,390200,제주시,아라일동,63243,"제주특별자치도 제주시 산천단남길 10, 제주의료원 (아라일동)",064-720-2222,http://www.jejumed.com,20020729,126.5608324,33.4449393
JDQ4MTYyMiM4MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNDEjJDEjJDQjJDgz,제주푸른병원,21,병원,390000,제주,390200,제주시,조천읍,63344,"제주특별자치도 제주시 조천읍 번영로 957, (조천읍)",064-756-6680,,20230215,126.6391594,33.4758911
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,조앤조병원,21,병원,110000,서울,110019,중랑구,망우동,2177,"서울특별시 중랑구 망우로 474, (망우동, 조앤조병원)",02-433-3336,http://www.choncho.co.kr,20070322,127.1047339,37.6003058
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz,조연이비인후과병원,21,병원,360000,전남,360300,목포시,상동,58690,"전라남도 목포시 백년대로 298,  (상동)",061-287-6610,,20160627,126.4206704,34.8035707
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjNzEjJDEjJDgjJDgz,조은마디병원,21,병원,110000,서울,110002,강동구,성내동,5381,"서울특별시 강동구 천호대로170길 19, (성내동)",02-487-1121,www.joeunmadi.co.kr/,20090818,127.1332256,37.5343839
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ3MiQzNjEyMjIjNTEjJDEjJDIjJDgz,조은손병원,21,병원,310000,경기,312003,용인처인구,김량장동,17048,"경기도 용인시 처인구 중부대로 1349, 지하1, 지상3~6층 (김량장동)",031-321-8275,,20170428,127.1948421,37.2352292
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEwMDIjNjEjJDEjJDQjJDgz,조이병원,21,병원,250000,대전,250003,대전서구,탄방동,35262,"대전광역시 서구 계룡로553번길 18,  (탄방동)",042-485-2235,,20031006,127.3854498,36.3436279
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDYjJDgz,조인트힐병원,21,병원,110000,서울,110004,관악구,신림동,8864,"서울특별시 관악구 난곡로 215, (신림동)",02-1899-7272,,20131002,126.9175762,37.4737183
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz,좋은날에 드라마여성병원,21,병원,210000,부산,210003,부산동래구,안락동,47795,"부산광역시 동래구 충렬대로 449, (안락동, 좋은날에드라마여성병원)",051-522-7575,,20170529,129.1076027,35.1961103
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz,좋은아침병원,21,병원,310000,경기,311000,구리시,교문동,11924,"경기도 구리시 경춘로 144, 좋은아침빌딩 지하1~지상5층 (교문동)",031-566-1000,,20150810,127.1311592,37.6004537
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjNzEjJDEjJDgjJDgz,좋은의사들안과병원,21,병원,260000,울산,260001,울산남구,달동,44703,"울산광역시 남구 삼산로 213, 웰빙메디타워 2~7, 10층 (달동)",052-276-3500,,20190530,129.3304127,35.5383306
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,주성산 이진용맘병원,21,병원,210000,부산,210013,부산연제구,거제동,47512,"부산광역시 연제구 거제대로 295, 8~11층 (거제동)",051-868-6078,,20141201,129.0781372,35.1924715
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjODEjJDEjJDIjJDgz,중앙메디컬병원,21,병원,380000,경남,380002,거창군,거창읍,50137,"경상남도 거창군 거창읍 거창대로1길 7-2, 2~7층",055-942-7575,,20200330,,
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,중앙병원,21,병원,240000,광주,240003,광주서구,화정동,61980,"광주광역시 서구 상무대로 1084, 4-7층 (화정동)",062-456-6600,,20200304,126.880533,35.1523695
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,중앙학문병원,21,병원,260000,울산,260001,울산남구,달동,44695,"울산광역시 남구 삼산로 161, (달동)",052-257-6565,http://www.jaforyou.co.kr/,20050623,129.324849,35.5370892
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,지앤지병원,21,병원,110000,서울,110001,강남구,삼성동,6081,"서울특별시 강남구 영동대로 626, 2~10층 (삼성동, GNG병원빌딩)",1522-2030,,20151124,127.0597063,37.5162595
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,지온병원,21,병원,210000,부산,210011,부산금정구,장전동,46301,"부산광역시 금정구 온천장로 146, 지하1,지상3~11층 (장전동)",051-714-5770,,20210331,129.0857488,35.2235566
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,지우병원,21,병원,310000,경기,310401,성남수정구,태평동,13290,"경기도 성남시 수정구 수정로 183, (태평동)",031-756-8355,,20160105,127.1401962,37.4437281
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz,지혜로운아동병원,21,병원,230000,대구,230100,대구달성군,현풍읍,43017,"대구광역시 달성군 현풍읍 테크노상업로 46, 테크노메디칼센터 3~4층",053-716-1119,,20200116,128.4547317,35.6925845
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz,지혜병원,21,병원,110000,서울,110007,동대문구,장안동,2645,"서울특별시 동대문구 천호대로 421, (장안동)",02-499-9955,,20170426,127.0659434,37.5616321
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNjEjJDEjJDgjJDgz,직산큰병원,21,병원,340000,충남,340201,천안서북구,직산읍,31037,"충청남도 천안시 서북구 직산읍 직산로 65, 2층 201호, 3층",041-582-2200,,20230106,127.1545948,36.8833513
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjODEjJDEjJDYjJDgz,진도한국병원,21,병원,360000,전남,360019,진도군,진도읍,58923,"전라남도 진도군 진도읍 남문길 48, (진도읍)",061-542-7575,,19880826,126.2640944,34.4824204
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz,진병원,21,병원,230000,대구,230002,대구동구,서호동,41117,"대구광역시 동구 경안로 719, (서호동)",053-961-9962,www.jinhosp.co.kr/,20061113,128.7133165,35.8662954
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,진안군의료원,21,병원,350000,전북,350013,진안군,진안읍,55422,"전라북도 진안군 진안읍 진무로 1145-0, (진안읍)",063-430-7000,,20150422,127.4320459,35.7953017
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,진영새싹병원,21,병원,380000,경남,380100,김해시,진영읍,50858,"경상남도 김해시 진영읍 본산로 15-17, 굿프라임시티 301,303,304호",055-724-3119,,20190107,128.7366013,35.3066815
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQwMyQzNjE4MzIjODEjJDEjJDYjJDgz,진접 한양병원,21,병원,310000,경기,311500,남양주시,진접읍,12067,"경기도 남양주시 진접읍 해밀예당1로 28, 진접농협 2층, 3층",031-510-0114,,20220120,127.1861806,37.7112584
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,진주미래여성병원,21,병원,380000,경남,380500,진주시,강남동,52709,"경상남도 진주시 진주대로 957, (강남동)",055-760-8000,,20061208,128.0875431,35.1854521
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjE0ODEjNjEjJDEjJDgjJDgz,진주복음병원,21,병원,380000,경남,380500,진주시,신안동,52695,"경상남도 진주시 진양호로 370, (신안동)",055-743-2580,http://jghospital.co.kr,19960517,128.0693674,35.1853748
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz,진주본병원,21,병원,380000,경남,380500,진주시,평거동,52703,"경상남도 진주시 진양호로 206, BYC 진주빌딩 4,5,6,7층 (평거동)",055-746-5111,,20160317,128.060055,35.1725205
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjODEjJDEjJDIjJDgz,진주세란병원,21,병원,380000,경남,380500,진주시,주약동,52717,"경상남도 진주시 진주대로 829, (주약동)",055-760-7578,http://www.jjseran.co.kr,19980708,128.0929554,35.1744787
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjNzEjJDEjJDgjJDgz,진천신라병원,21,병원,230000,대구,230007,대구달서구,진천동,42770,"대구광역시 달서구 월배로 10, (진천동)",053-642-2475,,20040304,128.5169577,35.8110153
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,진해성모병원,21,병원,380000,경남,380703,창원진해구,장천동,51628,"경상남도 창원시 진해구 행암로 12, 엠에스빌딩 5,6층 (장천동)",055-545-0500,,20201120,128.7081132,35.1304229
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,차병원,21,병원,240000,광주,240001,광주동구,계림동,61422,"광주광역시 동구 구성로 271, (계림동)",062-222-0202,,20200716,126.9196775,35.1581987
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,착한마디병원,21,병원,220000,인천,220005,인천서구,마전동,22617,"인천광역시 서구 완정로 180, 2,3,4,5층 (마전동, 동화빌딩)",032-1577-9782,,20151224,126.6564707,37.60283
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,참바로병원,21,병원,110000,서울,110017,중구,흥인동,4570,"서울특별시 중구 다산로 258, 2,3층 (흥인동, 리마크빌)",02-2234-8585,,20160913,127.0166238,37.5657948
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,참바른병원,21,병원,260000,울산,260001,울산남구,달동,44707,"울산광역시 남구 삼산로 247, 2,10,11,12층 (달동)",1544-7544,,20151021,129.3341147,35.5391017
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,참병원,21,병원,350000,전북,350401,전주완산구,효자동1가,55093,"전라북도 전주시 완산구 백제대로 114, (효자동1가)",063-220-0600,,20090601,127.1248991,35.8037038
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz,참여성병원,21,병원,380000,경남,380702,창원마산합포구,동성동,51729,"경상남도 창원시 마산합포구 불종거리로 19, (동성동, 참여성병원)",055-249-0600,,20080328,128.5762945,35.2061203
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,참조은병원,21,병원,230000,대구,230007,대구달서구,송현동,42818,"대구광역시 달서구 월배로 404, (송현동)",053-630-8000,,20090325,128.5515789,35.8302938
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,참튼튼병원,21,병원,110000,서울,110007,동대문구,장안동,2530,"서울특별시 동대문구 답십리로 261, (장안동)",1588-7562,http://seoul.tntnhospital.co.kr,20110325,127.0693818,37.5727378
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,참튼튼병원,21,병원,110000,서울,110022,노원구,상계동,1752,"서울특별시 노원구 노해로 502, 2층, 3층, 5층 (상계동)",02-3392-9100,,20120905,127.0636241,37.654566
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz,참튼튼병원,21,병원,110000,서울,110005,구로구,구로동,8392,"서울특별시 구로구 시흥대로 547, 금강빌딩 지하1,2~10층(구로동), 디지털로32가길 547, 금강빌딩 지하1,2~10층(구로동), 디지털로32가길 25, 티타운빌딩 B102,103,205,206,302 (구로동)",070-4268-7246,,20101208,126.9004061,37.4821457
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,참튼튼병원,21,병원,310000,경기,310800,의정부시,의정부동,11694,"경기도 의정부시 태평로 66, 1,2,3,4층 (의정부동)",031-844-9100,,20120216,127.0520382,37.7383753
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,참튼튼병원,21,병원,230000,대구,230004,대구서구,내당동,41863,"대구광역시 서구 달구벌대로 1807, 지하1,1층일부~7층 (내당동)",053-552-9400,,20120419,128.5624293,35.8598972
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz,참포도나무병원,21,병원,110000,서울,110021,서초구,양재동,6744,"서울특별시 서초구 바우뫼로35길 32, (양재동)",02-1588-0831,www.champodonamu.com/,20120724,127.0387018,37.4799379
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz,참푸른병원,21,병원,110000,서울,110021,서초구,방배동,6561,"서울특별시 서초구 방배로 223, 창생빌딩 2~7층 (방배동)",02-6247-8800,,20190708,126.9899521,37.4930421
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,창원더키움병원,21,병원,380000,경남,380704,창원의창구,중동,51380,"경상남도 창원시 의창구 중동중앙로 95, 2층, 3층일부, 5~7층 (중동)",055-810-8000,,20211015,128.6287999,35.2595478
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,창원중앙병원,21,병원,380000,경남,380705,창원성산구,남양동,51484,"경상남도 창원시 성산구 대암로 40-4, (남양동)",055-289-9111,,19950309,128.7007423,35.2140331
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,창원튼튼i병원,21,병원,380000,경남,380704,창원의창구,도계동,51165,"경상남도 창원시 의창구 원이대로 53, (도계동)",055-265-8277,,20230629,,
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,채움휴병원,21,병원,240000,광주,240004,광주광산구,운남동,62317,"광주광역시 광산구 목련로219번길 140, (운남동)",062-266-9000,,20210309,126.8239694,35.1773431
JDQ4MTg4MSM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjODEjJDEjJDIjJDgz,척바른병원,21,병원,110000,서울,110021,서초구,방배동,6672,"서울특별시 서초구 방배로 151, 지하1층일부,2~5층 (방배동)",,,20230627,126.9935111,37.4871799
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjEwMDIjNjEjJDEjJDQjJDgz,척병원,21,병원,360000,전남,360400,순천시,덕암동,57964,"전라남도 순천시 팔마로 205, (덕암동)",061-745-0500,,20151001,127.5093028,34.9414039
